file_path,category_urdu,category_english,text_sample
2017\08\20250618_140238_اردوزبان وادب کی ترویج میں سائبر سماج کا حصہ از ڈا.txt,سیاست,politics,"Title: اردوزبان وادب کی ترویج میں سائبر سماج کا حصہ از ڈاکٹر خان محمد آصف

Published: -اگست 24, 201..."
2017\08\20250618_140240_اردوزبان وادب کی ترویج میں سائبر سماج کا حصہ از ڈا.txt,سیاست,politics,"Title: اردوزبان وادب کی ترویج میں سائبر سماج کا حصہ از ڈاکٹر خان محمد آصف

Published: -اگست 24, 201..."
2017\08\20250618_140242_ایک باغ و بہار شخصیت_ صغرا مہدی  از  نگار عظیم.txt,سیاست,politics,"Title: ایک باغ و بہار شخصیت: صغرا مہدی  از  نگار عظیم

Published: -اگست 22, 2017
Author: 

=========..."
2017\08\20250618_140244_ایک باغ و بہار شخصیت_ صغرا مہدی  از  نگار عظیم.txt,سیاست,politics,"Title: ایک باغ و بہار شخصیت: صغرا مہدی  از  نگار عظیم

Published: -اگست 22, 2017
Author: 

=========..."
2017\08\20250618_140246_تعلیم_ نسواں کا نقیب_ الطاف حسین حالی  از ڈاکٹر سی.txt,سیاست,politics,"Title: تعلیمِ نسواں کا نقیب: الطاف حسین حالی  از ڈاکٹر سیما صغیر

Published: -اگست 16, 2017
Author: ..."
2017\08\20250618_140248_تعلیم_ نسواں کا نقیب_ الطاف حسین حالی  از ڈاکٹر سی.txt,سیاست,politics,"Title: تعلیمِ نسواں کا نقیب: الطاف حسین حالی  از ڈاکٹر سیما صغیر

Published: -اگست 16, 2017
Author: ..."
2017\08\20250618_140305_میر تقی میر از نثار احمد فاروقی_ تبصرہ اسما_ جامعہ.txt,سیاست,politics,"Title: میر تقی میر از نثار احمد فاروقی: تبصرہ اسما، جامعہ ملیہ اسلامیہ

Published: -اگست 14, 2017
Au..."
2017\08\20250618_140306_میر تقی میر از نثار احمد فاروقی_ تبصرہ اسما_ جامعہ.txt,سیاست,politics,"Title: میر تقی میر از نثار احمد فاروقی: تبصرہ اسما، جامعہ ملیہ اسلامیہ

Published: -اگست 14, 2017
Au..."
2017\08\20250618_140307_تبصرہ _کلیات مضامین وحید اختر از ڈاکٹر عادل حیات.txt,سیاست,politics,"Title: تبصرہ :کلیات مضامین وحید اختر از ڈاکٹر عادل حیات

Published: -اگست 10, 2017
Author: 

=======..."
2017\08\20250618_140308_تبصرہ _کلیات مضامین وحید اختر از ڈاکٹر عادل حیات.txt,سیاست,politics,"Title: تبصرہ :کلیات مضامین وحید اختر از ڈاکٹر عادل حیات

Published: -اگست 10, 2017
Author: 

=======..."
2017\09\20250618_135403_حقوق_ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذر.txt,سیاست,politics,"Title: حقوقِ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذرا نقوی

Published: -ستمبر 28, 2017
Author: ..."
2017\09\20250618_135404_حقوق_ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذر.txt,سیاست,politics,"Title: حقوقِ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذرا نقوی

Published: -ستمبر 28, 2017
Author: ..."
2017\09\20250618_135423_رہبر اخبار نویسی از سی_د اخبار نویسی  مبصر_ علیم ا.txt,سیاست,politics,"Title: رہبر اخبار نویسی از سیّد اخبار نویسی  مبصر: علیم اللہ حالی

Published: -ستمبر 19, 2017
Author..."
2017\09\20250618_135425_رہبر اخبار نویسی از سی_د اخبار نویسی  مبصر_ علیم ا.txt,سیاست,politics,"Title: رہبر اخبار نویسی از سیّد اخبار نویسی  مبصر: علیم اللہ حالی

Published: -ستمبر 19, 2017
Author..."
2017\09\20250618_135427_میر تقی میر  از نثار احمد فاروقی _مبصر_ _اسماء.txt,سیاست,politics,"Title: میر تقی میر  از نثار احمد فاروقی :مبصر: :اسماء

Published: -ستمبر 18, 2017
Author: 

========..."
2017\09\20250618_135429_میر تقی میر  از نثار احمد فاروقی _مبصر_ _اسماء.txt,سیاست,politics,"Title: میر تقی میر  از نثار احمد فاروقی :مبصر: :اسماء

Published: -ستمبر 18, 2017
Author: 

========..."
2017\09\20250618_135430_محمد قلی قطب شاہ کے عہد کے قلمی ا_ثار_ خدا بخش لائ.txt,سیاست,politics,"Title: محمد قلی قطب شاہ کے عہد کے قلمی آثار: خدا بخش لائبریری میں  از  محمد ذاکر حسین

Published: -..."
2017\09\20250618_135432_محمد قلی قطب شاہ کے عہد کے قلمی ا_ثار_ خدا بخش لائ.txt,سیاست,politics,"Title: محمد قلی قطب شاہ کے عہد کے قلمی آثار: خدا بخش لائبریری میں  از  محمد ذاکر حسین

Published: -..."
2017\09\20250618_135811_حقوق_ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذر.txt,سیاست,politics,"Title: حقوقِ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذرا نقوی

Published: -ستمبر 28, 2017
Author: ..."
2017\09\20250618_135813_حقوق_ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذر.txt,سیاست,politics,"Title: حقوقِ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذرا نقوی

Published: -ستمبر 28, 2017
Author: ..."
2017\09\20250618_135813_رہبر اخبار نویسی از سی_د اخبار نویسی  مبصر_ علیم ا.txt,سیاست,politics,"Title: رہبر اخبار نویسی از سیّد اخبار نویسی  مبصر: علیم اللہ حالی

Published: -ستمبر 19, 2017
Author..."
2017\09\20250618_135815_رہبر اخبار نویسی از سی_د اخبار نویسی  مبصر_ علیم ا.txt,سیاست,politics,"Title: رہبر اخبار نویسی از سیّد اخبار نویسی  مبصر: علیم اللہ حالی

Published: -ستمبر 19, 2017
Author..."
2017\09\20250618_135833_میر تقی میر  از نثار احمد فاروقی _مبصر_ _اسماء.txt,سیاست,politics,"Title: میر تقی میر  از نثار احمد فاروقی :مبصر: :اسماء

Published: -ستمبر 18, 2017
Author: 

========..."
2017\09\20250618_135835_میر تقی میر  از نثار احمد فاروقی _مبصر_ _اسماء.txt,سیاست,politics,"Title: میر تقی میر  از نثار احمد فاروقی :مبصر: :اسماء

Published: -ستمبر 18, 2017
Author: 

========..."
2017\09\20250618_135836_محمد قلی قطب شاہ کے عہد کے قلمی ا_ثار_ خدا بخش لائ.txt,سیاست,politics,"Title: محمد قلی قطب شاہ کے عہد کے قلمی آثار: خدا بخش لائبریری میں  از  محمد ذاکر حسین

Published: -..."
2017\09\20250618_135838_محمد قلی قطب شاہ کے عہد کے قلمی ا_ثار_ خدا بخش لائ.txt,سیاست,politics,"Title: محمد قلی قطب شاہ کے عہد کے قلمی آثار: خدا بخش لائبریری میں  از  محمد ذاکر حسین

Published: -..."
2017\09\20250618_140147_حقوق_ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذر.txt,سیاست,politics,"Title: حقوقِ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذرا نقوی

Published: -ستمبر 28, 2017
Author: ..."
2017\09\20250618_140150_حقوق_ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذر.txt,سیاست,politics,"Title: حقوقِ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذرا نقوی

Published: -ستمبر 28, 2017
Author: ..."
2017\09\20250618_140151_رہبر اخبار نویسی از سی_د اخبار نویسی  مبصر_ علیم ا.txt,سیاست,politics,"Title: رہبر اخبار نویسی از سیّد اخبار نویسی  مبصر: علیم اللہ حالی

Published: -ستمبر 19, 2017
Author..."
2017\09\20250618_140153_رہبر اخبار نویسی از سی_د اخبار نویسی  مبصر_ علیم ا.txt,سیاست,politics,"Title: رہبر اخبار نویسی از سیّد اخبار نویسی  مبصر: علیم اللہ حالی

Published: -ستمبر 19, 2017
Author..."
2017\09\20250618_140212_میر تقی میر  از نثار احمد فاروقی _مبصر_ _اسماء.txt,سیاست,politics,"Title: میر تقی میر  از نثار احمد فاروقی :مبصر: :اسماء

Published: -ستمبر 18, 2017
Author: 

========..."
2017\09\20250618_140214_میر تقی میر  از نثار احمد فاروقی _مبصر_ _اسماء.txt,سیاست,politics,"Title: میر تقی میر  از نثار احمد فاروقی :مبصر: :اسماء

Published: -ستمبر 18, 2017
Author: 

========..."
2017\09\20250618_140216_محمد قلی قطب شاہ کے عہد کے قلمی ا_ثار_ خدا بخش لائ.txt,سیاست,politics,"Title: محمد قلی قطب شاہ کے عہد کے قلمی آثار: خدا بخش لائبریری میں  از  محمد ذاکر حسین

Published: -..."
2017\10\20250618_120229_حفیظ جالندھری بہ حیثیت افسانہ نگار  از محمود فیصل.txt,سیاست,politics,"Title: حفیظ جالندھری بہ حیثیت افسانہ نگار  از محمود فیصل

Published: -اکتوبر 20, 2017
Author: 
Origi..."
2017\10\20250618_120229_حیدرا_باد کی چند اہم خواتین ناول نگار  از جاوید شا.txt,سیاست,politics,"Title: حیدرآباد کی چند اہم خواتین ناول نگار  از جاوید شاہ آبادی

Published: -اکتوبر 30, 2017
Autho..."
2017\10\20250618_120229_خدیجہ مستور کی فکری اساس اور اردو ناول نگاری  از غ.txt,سیاست,politics,"Title: خدیجہ مستور کی فکری اساس اور اردو ناول نگاری  از غزالہ فاطمہ

Published: -اکتوبر 27, 2017
Aut..."
2017\10\20250618_120235_حجاب امتیاز علی  از  اسماء ارم.txt,سیاست,politics,"Title: حجاب امتیاز علی  از  اسماء ارم

Published: -اکتوبر 16, 2017
Author: 
Original URL: https://nc..."
2017\10\20250618_120235_سرور کی قومی و وطنی شاعری  از عبدالرحم_ن.txt,سیاست,politics,"Title: سرور کی قومی و وطنی شاعری  از عبدالرحمٰن

Published: -اکتوبر 05, 2017
Author: 
Original URL: ..."
2017\10\20250618_120235_مشترکہ وراثت اور جمہوری زبان  از رضوانہ.txt,سیاست,politics,"Title: مشترکہ وراثت اور جمہوری زبان  از رضوانہ

Published: -اکتوبر 13, 2017
Author: 
Original URL: h..."
2017\10\20250618_120239_ا_زادی کے بعد اردو خود نوشت _تعارفی جائزہ_  از  شا.txt,سیاست,politics,"Title: آزادی کے بعد اردو خود نوشت (تعارفی جائزہ)  از  شاہدہ نواز

Published: -اکتوبر 04, 2017
Autho..."
2017\10\20250618_120239_حقوق_ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذر.txt,سیاست,politics,"Title: حقوقِ نسواں کی علم بردار- رقیہ سخاوت حسین  از  عذرا نقوی

Published: -ستمبر 28, 2017
Author: ..."
2017\10\20250618_120239_رہبر اخبار نویسی از سی_د اخبار نویسی  مبصر_ علیم ا.txt,سیاست,politics,"Title: رہبر اخبار نویسی از سیّد اخبار نویسی  مبصر: علیم اللہ حالی

Published: -ستمبر 19, 2017
Author..."
2017\10\20250618_120244_بی ام_اں از ڈاکٹر بانو سرتاج.txt,سیاست,politics,"Title: بی امّاں از ڈاکٹر بانو سرتاج

Published: -اگست 28, 2017
Author: 
Original URL: https://ncpulb..."
2017\10\20250618_120244_محمد قلی قطب شاہ کے عہد کے قلمی ا_ثار_ خدا بخش لائ.txt,سیاست,politics,"Title: محمد قلی قطب شاہ کے عہد کے قلمی آثار: خدا بخش لائبریری میں  از  محمد ذاکر حسین

Published: -..."
2017\10\20250618_120244_میر تقی میر  از نثار احمد فاروقی _مبصر_ _اسماء.txt,سیاست,politics,"Title: میر تقی میر  از نثار احمد فاروقی :مبصر: :اسماء

Published: -ستمبر 18, 2017
Author: 
Original ..."
2017\10\20250618_120247_اردوزبان وادب کی ترویج میں سائبر سماج کا حصہ از ڈا.txt,سیاست,politics,"Title: اردوزبان وادب کی ترویج میں سائبر سماج کا حصہ از ڈاکٹر خان محمد آصف

Published: -اگست 24, 201..."
